Driver,Team,LapTimeQ1,PositionQ1,GapToKnockoutQ1,Year,GP,LapTimeQ2,PositionQ2,GapToKnockoutQ2,GridPosition,RacePosition,Status,Points,PositionDifference,ChampionshipPoints,LastRacePosition,TeamChampionshipPoints,TeammateLastRacePosition,LapTimeFP1,GapToFastestFP1,PositionFP1,LapTimeFP2,GapToFastestFP2,PositionFP2,LapTimeFP3,GapToFastestFP3,PositionFP3,StartingTire,NumberOfPitStops,TiresUsed,MadeItToQ2,MadeItToQ3
MSC,Haas F1 Team,84.906,19,0.6809999999999974,2021,Abu Dhabi,,,,19.0,14.0,+1 Lap,0.0,5.0,0.0,14.0,0.0,,87.69800000000001,2.689000000000007,19.0,85.784,2.0930000000000035,19.0,85.34,2.0660000000000025,19.0,SOFT,2.0,"SOFT, HARD, SOFT",0,0
MAZ,Haas F1 Team,85.685,20,1.4599999999999935,2021,Abu Dhabi,,,,,,,,,,,,,88.305,3.2960000000000065,20.0,86.336,2.644999999999996,20.0,86.33200000000001,3.058000000000007,20.0,,,,0,0
HAM,Mercedes,80.543,1,-1.3469999999999942,2021,Monza,79.936,1.0,-0.945999999999998,4.0,17.0,Collision,0.0,-13.0,225.5,17.0,332.5,3.0,80.926,0.0,1.0,83.24600000000001,0.0,1.0,,,,HARD,0.0,HARD,1,1
BOT,Mercedes,80.685,2,-1.2049999999999983,2021,Monza,80.03200000000001,2.0,-0.8499999999999943,19.0,3.0,Finished,15.0,16.0,107.0,3.0,332.5,17.0,81.45100000000001,0.5250000000000057,4.0,83.468,0.2219999999999942,2.0,,,,HARD,1.0,"HARD, MEDIUM",1,1
NOR,McLaren,80.91600000000001,3,-0.9739999999999897,2021,Monza,80.05900000000001,3.0,-0.8229999999999933,3.0,2.0,Finished,18.0,1.0,108.0,2.0,184.0,1.0,81.202,0.2759999999999962,2.0,84.665,1.418999999999997,10.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,1
VER,Red Bull Racing,81.03500000000001,4,-0.8549999999999898,2021,Monza,80.229,4.0,-0.6530000000000058,1.0,18.0,Collision,0.0,-17.0,220.5,18.0,342.5,5.0,81.378,0.4519999999999982,3.0,83.662,0.4159999999999968,3.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,1
SAI,Ferrari,81.11800000000001,5,-0.7719999999999914,2021,Monza,80.75,8.0,-0.132000000000005,6.0,6.0,Finished,8.0,0.0,118.5,6.0,233.5,4.0,81.914,0.9879999999999995,10.0,86.12400000000001,2.878,20.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,1
GIO,Alfa Romeo Racing,81.197,6,-0.6929999999999978,2021,Monza,80.726,7.0,-0.1560000000000059,7.0,13.0,Finished,0.0,-6.0,1.0,13.0,7.0,14.0,82.27000000000001,1.3440000000000083,13.0,84.50200000000001,1.2560000000000002,7.0,,,,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
LEC,Ferrari,81.21900000000001,7,-0.6709999999999923,2021,Monza,80.76700000000001,9.0,-0.1149999999999948,5.0,4.0,Finished,12.0,1.0,115.0,4.0,233.5,6.0,81.802,0.8760000000000048,8.0,84.77000000000001,1.524000000000001,11.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,1
RIC,McLaren,81.292,8,-0.597999999999999,2021,Monza,80.435,5.0,-0.4470000000000027,2.0,1.0,Finished,26.0,1.0,76.0,1.0,184.0,2.0,81.474,0.5480000000000018,5.0,84.774,1.5279999999999916,12.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,1
PER,Red Bull Racing,81.308,9,-0.5819999999999936,2021,Monza,80.882,10.0,0.0,8.0,5.0,Finished,10.0,3.0,122.0,5.0,342.5,18.0,82.039,1.1129999999999995,12.0,83.917,0.6709999999999923,4.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,0
VET,Aston Martin,81.394,10,-0.4959999999999951,2021,Monza,80.91300000000001,11.0,0.0310000000000059,11.0,12.0,Finished,0.0,-1.0,40.0,12.0,63.0,7.0,81.824,0.8979999999999961,9.0,85.486,2.239999999999995,16.0,,,,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,0
STR,Aston Martin,81.415,11,-0.4749999999999943,2021,Monza,81.02000000000001,12.0,0.1380000000000052,9.0,7.0,Finished,6.0,2.0,23.0,7.0,63.0,12.0,81.676,0.75,6.0,85.763,2.516999999999996,18.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,0
GAS,AlphaTauri,81.44000000000001,12,-0.4499999999999886,2021,Monza,80.55600000000001,6.0,-0.3259999999999934,0.0,19.0,Suspension,0.0,-19.0,73.0,19.0,105.0,20.0,81.71900000000001,0.7930000000000064,7.0,84.65400000000001,1.4080000000000013,9.0,,,,HARD,0.0,HARD,1,1
ALO,Alpine,81.48700000000001,13,-0.4029999999999916,2021,Monza,81.069,13.0,0.1869999999999976,10.0,8.0,Finished,4.0,2.0,41.0,8.0,84.0,10.0,81.926,1.0,11.0,84.539,1.2929999999999922,8.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,0
OCO,Alpine,81.5,14,-0.3900000000000005,2021,Monza,81.10300000000001,14.0,0.2210000000000036,12.0,10.0,Finished,1.0,2.0,43.0,10.0,84.0,8.0,82.534,1.608000000000004,15.0,84.263,1.016999999999996,5.0,,,,MEDIUM,1.0,"MEDIUM, HARD",1,0
RUS,Williams,81.89,15,0.0,2021,Monza,81.39200000000001,15.0,0.5100000000000051,14.0,9.0,Finished,2.0,5.0,15.0,9.0,22.0,11.0,83.092,2.165999999999997,17.0,85.083,1.836999999999989,14.0,,,,MEDIUM,1.0,"MEDIUM, HARD",0,0
LAT,Williams,81.92500000000001,16,0.0350000000000108,2021,Monza,,,,13.0,11.0,Finished,0.0,2.0,7.0,11.0,22.0,9.0,83.44200000000001,2.5160000000000053,18.0,84.805,1.5589999999999975,13.0,,,,MEDIUM,1.0,"MEDIUM, HARD",0,0
TSU,AlphaTauri,81.973,17,0.0829999999999984,2021,Monza,,,,0.0,20.0,Brakes,0.0,-20.0,32.0,20.0,105.0,19.0,82.53,1.6039999999999992,14.0,85.42200000000001,2.176000000000002,15.0,,,,MEDIUM,0.0,MEDIUM,0,0
MSC,Haas F1 Team,82.248,18,0.3580000000000041,2021,Monza,,,,18.0,15.0,Finished,0.0,3.0,0.0,15.0,0.0,16.0,83.551,2.625,20.0,86.012,2.765999999999991,19.0,,,,MEDIUM,1.0,"MEDIUM, HARD",0,0
KUB,Alfa Romeo Racing,82.53,19,0.6400000000000006,2021,Monza,,,,17.0,14.0,Finished,0.0,3.0,0.0,14.0,7.0,13.0,83.009,2.0829999999999984,16.0,84.28,1.0339999999999918,6.0,,,,HARD,1.0,"HARD, MEDIUM",0,0
MAZ,Haas F1 Team,82.71600000000001,20,0.8260000000000076,2021,Monza,,,,16.0,16.0,Power Unit,0.0,0.0,0.0,16.0,0.0,15.0,83.44500000000001,2.519000000000005,19.0,85.729,2.48299999999999,17.0,,,,MEDIUM,3.0,"MEDIUM, SOFT, HARD, SOFT",0,0
HAM,Mercedes,81.90100000000001,1,-0.9619999999999892,2021,Qatar,81.682,1.0,-0.5589999999999975,1.0,1.0,Finished,25.0,0.0,250.5,1.0,357.5,20.0,84.509,0.7860000000000014,4.0,83.57000000000001,0.421999999999997,4.0,82.388,0.0780000000000029,2.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
VER,Red Bull Racing,81.99600000000001,2,-0.8669999999999902,2021,Qatar,81.98400000000001,4.0,-0.2569999999999908,7.0,2.0,Finished,19.0,5.0,239.5,2.0,373.5,4.0,83.723,0.0,1.0,83.498,0.3499999999999943,3.0,82.65100000000001,0.3410000000000082,3.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, SOFT",1,1
BOT,Mercedes,82.016,3,-0.8469999999999942,2021,Qatar,81.991,5.0,-0.25,6.0,20.0,Damage,0.0,-14.0,107.0,20.0,357.5,1.0,84.194,0.4710000000000036,3.0,83.14800000000001,0.0,1.0,82.31,0.0,1.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
SAI,Ferrari,82.304,4,-0.5589999999999975,2021,Qatar,82.241,10.0,0.0,5.0,7.0,Finished,6.0,-2.0,124.5,7.0,243.5,8.0,84.71300000000001,0.9900000000000092,6.0,84.033,0.8849999999999909,10.0,83.048,0.7379999999999995,6.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
PER,Red Bull Racing,82.39800000000001,5,-0.4649999999999892,2021,Qatar,82.346,11.0,0.1050000000000039,11.0,4.0,Finished,12.0,7.0,134.0,4.0,373.5,2.0,84.915,1.1920000000000073,8.0,83.787,0.6389999999999958,8.0,82.846,0.5360000000000014,5.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,0
ALO,Alpine,82.42200000000001,6,-0.4409999999999883,2021,Qatar,81.894,3.0,-0.3469999999999942,3.0,3.0,Finished,15.0,0.0,56.0,3.0,109.0,5.0,85.905,2.182000000000002,17.0,84.05600000000001,0.9080000000000013,12.0,83.186,0.8760000000000048,7.0,SOFT,1.0,"SOFT, HARD",1,1
TSU,AlphaTauri,82.458,7,-0.4050000000000011,2021,Qatar,82.058,7.0,-0.1829999999999927,8.0,13.0,+1 Lap,0.0,-5.0,32.0,13.0,105.0,11.0,84.64800000000001,0.9250000000000114,5.0,83.735,0.5869999999999891,7.0,83.56700000000001,1.257000000000005,10.0,SOFT,2.0,"SOFT, MEDIUM, HARD",1,1
GAS,AlphaTauri,82.53500000000001,8,-0.3279999999999887,2021,Qatar,81.72800000000001,2.0,-0.512999999999991,2.0,11.0,+1 Lap,0.0,-9.0,73.0,11.0,105.0,13.0,84.16000000000001,0.4370000000000118,2.0,83.357,0.2089999999999889,2.0,82.721,0.4110000000000013,4.0,SOFT,2.0,"SOFT, MEDIUM",1,1
VET,Aston Martin,82.549,9,-0.3139999999999929,2021,Qatar,82.146,8.0,-0.0949999999999988,10.0,10.0,+1 Lap,1.0,0.0,41.0,10.0,72.0,6.0,85.328,1.605000000000004,12.0,84.02000000000001,0.8719999999999999,9.0,83.884,1.573999999999998,12.0,SOFT,1.0,"SOFT, MEDIUM",1,1
STR,Aston Martin,82.551,10,-0.3119999999999976,2021,Qatar,82.46000000000001,12.0,0.2190000000000083,12.0,6.0,Finished,8.0,6.0,31.0,6.0,72.0,10.0,86.712,2.9890000000000043,19.0,83.705,0.556999999999988,6.0,84.15400000000001,1.8440000000000083,15.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
OCO,Alpine,82.56500000000001,11,-0.2979999999999876,2021,Qatar,82.012,6.0,-0.2289999999999992,9.0,5.0,Finished,10.0,4.0,53.0,5.0,109.0,3.0,84.97200000000001,1.2490000000000094,9.0,84.04100000000001,0.8930000000000007,11.0,83.209,0.8990000000000009,8.0,SOFT,1.0,"SOFT, HARD",1,1
RIC,McLaren,82.688,12,-0.1749999999999971,2021,Qatar,82.59700000000001,14.0,0.3560000000000087,14.0,12.0,+1 Lap,0.0,2.0,76.0,12.0,186.0,9.0,85.29100000000001,1.568000000000012,11.0,84.135,0.9869999999999948,14.0,83.711,1.4009999999999962,11.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
LEC,Ferrari,82.742,13,-0.1209999999999951,2021,Qatar,82.46300000000001,13.0,0.2220000000000084,13.0,8.0,Finished,4.0,5.0,119.0,8.0,243.5,7.0,84.79,1.0670000000000073,7.0,84.095,0.9469999999999884,13.0,83.27600000000001,0.9660000000000082,9.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
NOR,McLaren,82.839,14,-0.0240000000000009,2021,Qatar,82.21600000000001,9.0,-0.0249999999999914,4.0,9.0,+1 Lap,2.0,-5.0,110.0,9.0,186.0,12.0,85.215,1.4920000000000044,10.0,83.632,0.4839999999999946,5.0,83.89500000000001,1.585000000000008,13.0,SOFT,2.0,"SOFT, HARD, MEDIUM",1,1
RUS,Williams,82.863,15,0.0,2021,Qatar,82.756,15.0,0.5150000000000006,15.0,17.0,+2 Laps,0.0,-2.0,15.0,17.0,22.0,19.0,85.87100000000001,2.1480000000000103,16.0,84.95400000000001,1.8059999999999972,16.0,83.923,1.6129999999999995,14.0,SOFT,2.0,"SOFT, HARD, SOFT",0,0
RAI,Alfa Romeo Racing,83.156,16,0.2930000000000063,2021,Qatar,,,,16.0,14.0,+1 Lap,0.0,2.0,6.0,14.0,7.0,15.0,85.828,2.105000000000004,15.0,84.631,1.48299999999999,15.0,84.24600000000001,1.936000000000007,16.0,SOFT,2.0,"SOFT, MEDIUM, HARD",0,0
LAT,Williams,83.21300000000001,17,0.3500000000000085,2021,Qatar,,,,17.0,19.0,Puncture,0.0,-2.0,7.0,19.0,22.0,17.0,85.688,1.9650000000000036,13.0,85.209,2.060999999999993,18.0,84.49900000000001,2.189000000000007,18.0,SOFT,1.0,"SOFT, HARD",0,0
GIO,Alfa Romeo Racing,83.262,18,0.3990000000000009,2021,Qatar,,,,18.0,15.0,+1 Lap,0.0,3.0,1.0,15.0,7.0,14.0,85.757,2.034000000000006,14.0,85.072,1.9239999999999924,17.0,84.28800000000001,1.9780000000000089,17.0,SOFT,2.0,"SOFT, MEDIUM",0,0
MSC,Haas F1 Team,83.40700000000001,19,0.5440000000000111,2021,Qatar,,,,19.0,16.0,+1 Lap,0.0,3.0,0.0,16.0,0.0,18.0,86.69900000000001,2.9760000000000133,18.0,85.575,2.4269999999999925,19.0,84.68,2.3700000000000045,19.0,SOFT,1.0,"SOFT, MEDIUM",0,0
MAZ,Haas F1 Team,85.85900000000001,20,2.9960000000000093,2021,Qatar,,,,20.0,18.0,+2 Laps,0.0,2.0,0.0,18.0,0.0,16.0,87.5,3.777000000000001,20.0,,,,,,,MEDIUM,1.0,"MEDIUM, SOFT",0,0
PER,Red Bull Racing,88.021,1,-0.9230000000000018,2021,Saudi Arabia,87.94600000000001,2.0,-0.6699999999999875,5.0,17.0,Collision,0.0,-12.0,134.0,17.0,391.5,2.0,90.96,1.1740000000000066,11.0,89.768,0.75,9.0,88.629,0.5289999999999964,3.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
BOT,Mercedes,88.057,2,-0.8870000000000005,2021,Saudi Arabia,88.054,4.0,-0.5619999999999976,2.0,3.0,Finished,15.0,-1.0,122.0,3.0,398.5,1.0,90.009,0.2229999999999989,3.0,89.07900000000001,0.061000000000007,2.0,89.019,0.9189999999999968,6.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM",1,1
RIC,McLaren,88.21600000000001,3,-0.7279999999999944,2021,Saudi Arabia,88.668,11.0,0.0520000000000067,11.0,5.0,Finished,10.0,6.0,86.0,5.0,197.0,10.0,90.608,0.8220000000000027,8.0,89.968,0.9500000000000028,11.0,89.717,1.6169999999999902,14.0,HARD,2.0,"HARD, MEDIUM",1,0
SAI,Ferrari,88.23700000000001,4,-0.7069999999999936,2021,Saudi Arabia,113.652,15.0,25.036,15.0,8.0,Finished,4.0,7.0,128.5,8.0,253.5,7.0,90.564,0.7780000000000058,6.0,89.589,0.570999999999998,7.0,89.149,1.0489999999999924,8.0,HARD,2.0,"HARD, MEDIUM",1,0
VER,Red Bull Racing,88.28500000000001,5,-0.6589999999999918,2021,Saudi Arabia,87.953,3.0,-0.6629999999999967,3.0,2.0,Finished,18.0,1.0,257.5,2.0,391.5,17.0,89.842,0.0559999999999973,2.0,89.21300000000001,0.1950000000000074,4.0,88.10000000000001,0.0,1.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
LEC,Ferrari,88.31,6,-0.6340000000000003,2021,Saudi Arabia,88.459,8.0,-0.1569999999999964,4.0,7.0,Finished,6.0,-3.0,125.0,7.0,253.5,8.0,90.6,0.8140000000000072,7.0,89.772,0.7540000000000049,10.0,89.101,1.0009999999999906,7.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
NOR,McLaren,88.33800000000001,7,-0.6059999999999945,2021,Saudi Arabia,88.34400000000001,7.0,-0.2719999999999913,7.0,10.0,Finished,1.0,-3.0,111.0,10.0,197.0,5.0,91.029,1.2430000000000092,13.0,90.004,0.9860000000000042,12.0,89.30000000000001,1.2000000000000028,10.0,SOFT,3.0,"SOFT, HARD",1,1
GAS,AlphaTauri,88.40100000000001,8,-0.5429999999999922,2021,Saudi Arabia,88.31400000000001,6.0,-0.3019999999999925,6.0,6.0,Finished,8.0,0.0,81.0,6.0,113.0,14.0,90.263,0.4770000000000038,4.0,89.099,0.081000000000003,3.0,88.715,0.6149999999999949,5.0,MEDIUM,2.0,"MEDIUM, HARD",1,1
HAM,Mercedes,88.46600000000001,9,-0.4779999999999944,2021,Saudi Arabia,87.712,1.0,-0.9039999999999964,1.0,1.0,Finished,26.0,0.0,276.5,1.0,398.5,3.0,89.786,0.0,1.0,89.018,0.0,1.0,88.31400000000001,0.2139999999999986,2.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
TSU,AlphaTauri,88.503,10,-0.4410000000000025,2021,Saudi Arabia,88.22200000000001,5.0,-0.3939999999999912,8.0,14.0,+1 Lap,0.0,-6.0,32.0,14.0,113.0,6.0,91.099,1.3130000000000024,15.0,89.59700000000001,0.5790000000000077,8.0,88.641,0.5409999999999968,4.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,1
OCO,Alpine,88.75200000000001,11,-0.191999999999993,2021,Saudi Arabia,88.57400000000001,9.0,-0.0419999999999873,9.0,4.0,Finished,12.0,5.0,65.0,4.0,121.0,13.0,91.023,1.237000000000009,12.0,89.555,0.5370000000000061,6.0,89.177,1.0769999999999982,9.0,MEDIUM,2.0,"MEDIUM, HARD",1,1
RAI,Alfa Romeo Racing,88.85600000000001,12,-0.0879999999999938,2021,Saudi Arabia,88.885,12.0,0.2690000000000054,12.0,15.0,+1 Lap,0.0,-3.0,6.0,15.0,9.0,9.0,91.296,1.5100000000000051,16.0,90.276,1.2580000000000098,14.0,89.68900000000001,1.5889999999999986,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM",1,0
GIO,Alfa Romeo Racing,88.899,13,-0.0450000000000017,2021,Saudi Arabia,88.616,10.0,0.0,10.0,9.0,Finished,2.0,1.0,3.0,9.0,9.0,15.0,90.318,0.5320000000000107,5.0,90.11,1.0919999999999987,13.0,89.59,1.4899999999999949,12.0,MEDIUM,2.0,"MEDIUM, HARD",1,0
RUS,Williams,88.926,14,-0.0180000000000006,2021,Saudi Arabia,89.054,14.0,0.4380000000000024,14.0,19.0,Collision,0.0,-5.0,15.0,19.0,22.0,12.0,91.343,1.5570000000000022,17.0,90.506,1.4879999999999995,17.0,90.034,1.9339999999999973,16.0,MEDIUM,2.0,"MEDIUM, HARD",1,0
ALO,Alpine,88.944,15,0.0,2021,Saudi Arabia,88.92,13.0,0.304000000000002,13.0,13.0,+1 Lap,0.0,0.0,56.0,13.0,121.0,4.0,90.842,1.0559999999999974,9.0,89.441,0.4230000000000018,5.0,89.418,1.3179999999999978,11.0,MEDIUM,4.0,"MEDIUM, HARD, SOFT",0,0
LAT,Williams,89.177,16,0.2330000000000041,2021,Saudi Arabia,,,,16.0,12.0,Finished,0.0,4.0,7.0,12.0,22.0,19.0,91.821,2.035000000000011,19.0,91.039,2.021000000000001,19.0,90.366,2.265999999999991,18.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",0,0
VET,Aston Martin,89.19800000000001,17,0.2540000000000049,2021,Saudi Arabia,,,,17.0,16.0,Collision damage,0.0,1.0,41.0,16.0,72.0,11.0,90.886,1.1000000000000083,10.0,90.502,1.4840000000000089,16.0,90.296,2.195999999999998,17.0,HARD,2.0,"HARD, MEDIUM",0,0
STR,Aston Martin,89.36800000000001,18,0.4240000000000066,2021,Saudi Arabia,,,,18.0,11.0,Finished,0.0,7.0,31.0,11.0,72.0,16.0,91.044,1.2580000000000098,14.0,90.442,1.4240000000000066,15.0,90.03,1.9299999999999928,15.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM",0,0
MSC,Haas F1 Team,89.464,19,0.519999999999996,2021,Saudi Arabia,,,,19.0,20.0,Accident,0.0,-1.0,0.0,20.0,0.0,18.0,91.525,1.7390000000000043,18.0,90.652,1.6340000000000003,18.0,90.933,2.8329999999999984,19.0,MEDIUM,0.0,MEDIUM,0,0
MAZ,Haas F1 Team,90.473,20,1.5289999999999964,2021,Saudi Arabia,,,,20.0,18.0,Collision,0.0,2.0,0.0,18.0,0.0,20.0,93.464,3.678000000000012,20.0,91.629,2.611000000000004,20.0,90.979,2.8789999999999907,20.0,MEDIUM,1.0,"MEDIUM, HARD",0,0
VER,Red Bull Racing,91.001,1,-2.058999999999997,2021,France,91.08,4.0,-0.5349999999999966,1.0,1.0,Finished,26.0,0.0,283.5,1.0,432.5,3.0,93.88,0.4320000000000021,3.0,92.872,0.0,1.0,91.3,0.0,1.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
HAM,Mercedes,91.237,2,-1.8229999999999933,2021,France,90.788,2.0,-0.8269999999999982,2.0,2.0,Finished,18.0,0.0,294.5,2.0,428.5,4.0,93.783,0.3349999999999937,2.0,93.125,0.2530000000000001,3.0,92.266,0.965999999999994,5.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
PER,Red Bull Racing,91.56,3,-1.5,2021,France,90.971,3.0,-0.6440000000000055,4.0,3.0,Finished,15.0,1.0,149.0,3.0,432.5,1.0,94.193,0.7450000000000045,4.0,93.921,1.0490000000000066,12.0,92.238,0.9379999999999882,4.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
BOT,Mercedes,91.669,4,-1.3909999999999911,2021,France,90.735,1.0,-0.8800000000000097,3.0,4.0,Finished,12.0,-1.0,134.0,4.0,428.5,2.0,93.448,0.0,1.0,92.88,0.0080000000000097,2.0,92.047,0.7469999999999999,2.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
NOR,McLaren,91.733,5,-1.3269999999999982,2021,France,91.542,7.0,-0.0730000000000075,8.0,5.0,Finished,10.0,3.0,121.0,5.0,215.0,6.0,94.707,1.2590000000000003,9.0,93.822,0.9500000000000028,10.0,92.336,1.0360000000000014,6.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
GAS,AlphaTauri,91.898,6,-1.161999999999992,2021,France,91.353,6.0,-0.2620000000000004,6.0,7.0,Finished,6.0,-1.0,87.0,7.0,119.0,13.0,94.699,1.2510000000000048,8.0,93.696,0.8240000000000123,7.0,92.707,1.4069999999999965,9.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
SAI,Ferrari,92.079,7,-0.9809999999999944,2021,France,91.146,5.0,-0.4690000000000083,5.0,11.0,Finished,0.0,-6.0,128.5,11.0,253.5,16.0,95.342,1.8940000000000052,16.0,93.698,0.8260000000000076,8.0,92.195,0.894999999999996,3.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
VET,Aston Martin,92.132,8,-0.9279999999999972,2021,France,91.767,12.0,0.152000000000001,12.0,9.0,Finished,2.0,3.0,43.0,9.0,75.0,10.0,95.289,1.840999999999994,15.0,94.447,1.5750000000000028,15.0,93.2,1.8999999999999917,15.0,HARD,1.0,"HARD, MEDIUM",1,0
OCO,Alpine,92.139,9,-0.9209999999999924,2021,France,91.736,11.0,0.1209999999999951,11.0,14.0,+1 Lap,0.0,-3.0,65.0,14.0,125.0,8.0,94.329,0.8810000000000002,5.0,93.685,0.8130000000000024,6.0,92.681,1.3810000000000002,8.0,HARD,1.0,"HARD, MEDIUM",1,0
ALO,Alpine,92.158,10,-0.902000000000001,2021,France,91.549,8.0,-0.0660000000000025,9.0,8.0,Finished,4.0,1.0,60.0,8.0,125.0,14.0,94.693,1.2450000000000043,7.0,93.34,0.4680000000000035,4.0,92.624,1.323999999999998,7.0,MEDIUM,1.0,"MEDIUM, HARD",1,1
RIC,McLaren,92.181,11,-0.8789999999999907,2021,France,91.615,10.0,0.0,10.0,6.0,Finished,8.0,4.0,94.0,6.0,215.0,5.0,94.644,1.195999999999998,6.0,94.079,1.2070000000000078,14.0,92.759,1.458999999999989,10.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
LEC,Ferrari,92.209,12,-0.8509999999999991,2021,France,91.567,9.0,-0.0480000000000018,7.0,16.0,+1 Lap,0.0,-9.0,125.0,16.0,253.5,11.0,94.95,1.5019999999999951,11.0,93.55,0.6780000000000115,5.0,92.82,1.519999999999996,11.0,MEDIUM,2.0,"MEDIUM, HARD, MEDIUM",1,1
GIO,Alfa Romeo Racing,92.722,13,-0.3379999999999938,2021,France,91.813,13.0,0.1979999999999933,13.0,15.0,+1 Lap,0.0,-2.0,3.0,15.0,9.0,17.0,95.116,1.6679999999999922,12.0,93.831,0.9590000000000032,11.0,93.017,1.7169999999999987,13.0,HARD,1.0,"HARD, MEDIUM",1,0
MSC,Haas F1 Team,92.942,14,-0.117999999999995,2021,France,,,,15.0,19.0,+1 Lap,0.0,-4.0,0.0,19.0,0.0,20.0,97.329,3.881,19.0,95.512,2.640000000000001,19.0,94.143,2.8429999999999893,19.0,MEDIUM,1.0,"MEDIUM, HARD",1,0
RUS,Williams,93.06,15,0.0,2021,France,92.065,14.0,0.4500000000000028,14.0,12.0,+1 Lap,0.0,2.0,15.0,12.0,22.0,18.0,,,,95.266,2.394000000000005,17.0,93.364,2.063999999999993,17.0,MEDIUM,1.0,"MEDIUM, HARD",0,0
LAT,Williams,93.062,16,0.0020000000000095,2021,France,,,,16.0,18.0,+1 Lap,0.0,-2.0,7.0,18.0,22.0,12.0,95.612,2.164000000000001,17.0,95.331,2.459000000000003,18.0,93.584,2.283999999999992,18.0,MEDIUM,1.0,"MEDIUM, HARD",0,0
RAI,Alfa Romeo Racing,93.354,17,0.2939999999999969,2021,France,,,,17.0,17.0,+1 Lap,0.0,0.0,6.0,17.0,9.0,15.0,95.135,1.6869999999999976,13.0,93.786,0.9140000000000016,9.0,93.328,2.027999999999992,16.0,HARD,1.0,"HARD, MEDIUM",0,0
MAZ,Haas F1 Team,93.554,18,0.4939999999999998,2021,France,,,,18.0,20.0,+1 Lap,0.0,-2.0,0.0,20.0,0.0,19.0,96.651,3.203000000000003,18.0,95.551,2.679000000000002,20.0,94.642,3.3419999999999987,20.0,HARD,1.0,"HARD, MEDIUM",0,0
STR,Aston Martin,,19,,2021,France,,,,19.0,10.0,Finished,1.0,9.0,32.0,10.0,75.0,9.0,95.275,1.8269999999999984,14.0,94.632,1.7600000000000051,16.0,93.051,1.7509999999999906,14.0,HARD,1.0,"HARD, SOFT",0,0
TSU,AlphaTauri,,20,,2021,France,,,,0.0,13.0,+1 Lap,0.0,-13.0,32.0,13.0,119.0,7.0,94.847,1.399000000000001,10.0,93.955,1.0830000000000126,13.0,92.9,1.5999999999999943,12.0,MEDIUM,1.0,"MEDIUM, HARD",0,0
LEC,Ferrari,69.82900000000001,1,-0.6599999999999966,2021,Netherlands,69.437,2.0,-0.5960000000000036,5.0,5.0,+1 Lap,10.0,0.0,135.0,5.0,269.5,7.0,71.623,0.1230000000000046,4.0,70.902,0.0,1.0,70.896,1.272999999999996,9.0,SOFT,1.0,"SOFT, HARD",1,1
SAI,Ferrari,70.022,2,-0.4669999999999987,2021,Netherlands,69.87,7.0,-0.1629999999999967,6.0,7.0,+1 Lap,6.0,-1.0,134.5,7.0,269.5,5.0,71.601,0.100999999999999,3.0,71.056,0.1539999999999963,2.0,71.94,2.316999999999993,16.0,SOFT,1.0,"SOFT, HARD",1,1
VER,Red Bull Racing,70.036,3,-0.4530000000000029,2021,Netherlands,69.071,1.0,-0.9620000000000032,1.0,1.0,Finished,25.0,0.0,308.5,1.0,461.5,8.0,71.59700000000001,0.0970000000000084,2.0,71.26400000000001,0.362000000000009,5.0,69.623,0.0,1.0,SOFT,2.0,"SOFT, MEDIUM, HARD",1,1
